Timestamp,CPU_Usage(%),Memory_Usage(MB)
1740998684.1836905,87.50254454517037,7157.70703125
1740998685.1860256,98.09940754599315,7250.1640625
1740998686.1876848,148.63372744243932,7151.27734375
1740998687.1891477,86.2041,7172.99609375
1740998688.1914175,93.00808030112924,7195.77734375
1740998689.1932387,92.91081555834378,7375.41796875
1740998690.1957927,172.56316781898178,7600.4921875
1740998691.197286,89.72313873195229,7623.734375
1740998692.1986837,156.82924623115576,7691.94921875
1740998693.2008257,87.34199004975125,7649.53515625
1740998694.201909,87.98620431115276,7673.7578125
1740998695.2031431,86.96828963795255,7700.89453125
1740998696.204171,86.11268384663734,7709.7890625
1740998697.2060492,87.75695190505934,7737.7421875
1740998698.207832,93.31115973741795,7815.1796875
1740998699.2097366,149.0996191070871,7749.1796875
1740998700.2113888,87.01369177868084,7750.68359375
1740998701.212912,91.81347566718995,7777.03125
1740998702.215061,93.17166458072592,7986.88671875
1740998703.2178378,175.598127925117,8221.90234375
1740998704.2193859,90.98457125038976,8249.5625
1740998705.2209866,151.60321996879875,8311.04296875
1740998706.223219,94.17244001246495,8273.8359375
1740998707.2252307,88.35376834217921,8303.734375
1740998708.2277026,87.13558961526431,8318.41796875
1740998709.23025,90.28471615720524,8344.1328125
1740998710.231554,87.43010283577438,8337.25
1740998711.2338552,102.6646307884856,8367.30078125
1740998712.2363446,145.36385723231058,8354.97265625
1740998713.2389772,89.49440200375705,8377.15234375
1740998714.2402072,89.65206745783885,8402.22265625
1740998715.2424526,89.6294631710362,8427.88671875
1740998716.24421,96.21624060150376,8693.8671875
1740998717.2455385,181.42094641178315,8862.3125
1740998718.2480636,162.3142087120025,8839.53515625
1740998719.2507675,88.00229784576959,8864.77734375
1740998720.252232,88.17604984423676,8872.8203125
1740998721.253493,91.87873946957879,8903.28125
1740998722.2553468,88.19116104868914,8932.07421875
1740998723.25789,91.79086142322097,8959.2109375
1740998724.259966,134.51845193508115,9005.265625
1740998725.262648,112.00280701754386,8976.36328125
1740998726.2650223,87.74893537308773,9000.39453125
1740998727.2674506,91.536005001563,9006.57421875
1740998728.268895,87.820884289746,9025.31640625
1740998729.2709272,88.84757566302652,9050.5546875
1740998730.2728045,100.25639875389408,9196.0546875
1740998731.2747636,160.38713076199434,9391.1796875
1740998732.2761142,189.74743718592967,9538.515625
1740998733.2771761,92.93675641828429,9560.125
1740998734.2798028,86.74039800995025,9583.12109375
1740998735.2817874,85.108546529723,9609.27734375
1740998736.2832215,89.67839598997493,9635.81640625
1740998737.2847064,128.42224438902744,9661.76171875
1740998738.2864711,113.25249454998443,9602.46875
1740998739.2878938,90.80475864216754,9624.55078125
1740998740.290695,87.15582089552238,9623.5546875
1740998741.292109,91.15655927431968,9651.296875
1740998742.2940772,89.24137585991244,9678.0546875
1740998743.2962644,90.12478003120124,9727.81640625
1740998744.2981193,155.45428482393268,9706.578125
1740998745.3001308,86.97675810473815,9727.5078125
1740998746.3019753,88.28598503740649,9746.8984375
1740998747.3045456,100.33430975381738,10044.24609375
1740998748.306749,200.53029715358147,10243.8984375
1740998749.3090003,90.31215197757709,10272.74609375
1740998750.3105452,141.88989999999998,10314.12890625
1740998751.3132045,156.33615960099752,10571.71875
1740998752.3147523,87.17472109691494,10596.8046875
1740998753.3169205,263.9824341279799,11017.9765625
1740998754.3190036,189.1354709918902,12296.11328125
1740998755.320877,287.0522311995028,11912.953125
1740998756.3224523,199.3477839851024,12039.2109375
1740998757.3243754,344.1259296482412,11561.2265625
1740998758.3257933,188.21583489681052,11877.40234375
1740998759.3281498,279.84035054773085,11806.25
1740998760.3303943,270.06762320648784,11234.1796875
1740998761.3329935,193.67177944862155,11545.4921875
1740998762.3344688,270.60271990018714,11355.33203125
1740998763.3366477,275.4453766802126,10870.23828125
1740998764.3387053,248.26862842892768,11166.40625
1740998765.34093,269.8486445971268,11057.265625
1740998766.3431482,279.65664891951144,10229.77734375
1740998767.3446016,253.61714464229928,10108.69921875
1740998768.3456876,255.1939556665626,9892.98046875
1740998769.3478415,189.3770228768411,10322.453125
1740998770.3496256,350.8595691539182,9839.1328125
1740998771.3511012,241.36780976220274,10023.8828125
1740998772.3530588,256.35963986339647,10121.484375
1740998773.3554084,249.99531768388107,10023.734375
1740998774.3573284,250.14561294337275,9996.328125
1740998775.3594265,274.23227343994984,9240.5390625
1740998776.3619804,280.8142177722153,9040.55859375
1740998777.3636923,270.0915107913669,8987.98046875
1740998778.365492,282.49718221665626,8893.91015625
1740998779.3698785,247.6060696517413,9048.01953125
1740998780.3723004,273.44085615360405,8660.6328125
1740998781.3737776,238.08900562851784,8788.17578125
1740998782.3750875,282.9638095238095,8409.5
1740998783.3766344,241.47497813866332,8565.26953125
1740998784.378063,336.9486,8226.4765625
1740998785.3803234,295.8780049875312,8234.12890625
1740998786.3826935,293.9275665518321,8149.5
1740998787.3844845,304.31730924945504,7948.94921875
1740998788.386342,323.37582527301095,7864.8671875
1740998789.3882828,373.9190012484395,7743.390625
1740998790.3899126,362.90137328339574,7743.453125
1740998791.3918493,413.94156521739126,7530.4453125
1740998792.3935535,418.9641051314143,7545.81640625
1740998793.3956459,381.573200498132,7945.09765625
1740998794.3976948,216.46449361171705,7583.3046875
1740998795.399683,186.40518380062306,7689.1484375
1740998796.401815,184.65246105919002,7797.3046875
1740998797.4032211,212.16968789013734,7967.09375
1740998798.405869,254.7992476489028,8062.56640625
1740998799.4072416,185.49426521060843,8070.9921875
1740998800.4086573,184.87368880573746,8173.25
1740998801.4109592,215.73373134328358,8248.1328125
1740998802.4129875,183.4420231033406,8154.23828125
1740998803.41474,181.4037698289269,8128.21875
1740998804.4158325,194.67911166718798,8086.375
1740998805.4182348,239.86647482014388,8009.30859375
1740998806.419657,216.6328,8176.3125
1740998807.4217265,184.66622458554895,8157.92578125
1740998808.4235218,180.88840661053945,8158.296875
1740998809.4248586,179.8444,8241.41796875
1740998810.4268098,184.01655344344033,8287.27734375
1740998811.4299834,212.3490046801872,8495.2265625
1740998812.4321759,255.86934497816594,8620.7734375
1740998813.4339304,185.48507956318252,8701.0859375
1740998814.4357595,179.8613200498132,8615.19921875
1740998815.4372723,179.26332084893883,8694.24609375
1740998816.4397142,186.47525888958202,8792.99609375
1740998817.441685,190.94555417185555,8782.6796875
1740998818.4431996,281.26948356807515,8876.734375
1740998819.4457328,193.14312891113892,8753.05078125
1740998820.4474497,180.38575890068705,8803.76171875
1740998821.4496818,189.78862842892767,8751.046875
1740998822.4522643,183.90180685358254,8837.50390625
1740998823.4539208,183.03860826343586,8965.67578125
1740998824.4553635,207.13154253661577,9203.1875
1740998825.4577112,280.84010025062656,9137.13671875
1740998826.4599624,180.21846249610957,9213.2890625
1740998827.4615352,190.76884579293088,9280.8125
1740998828.463163,191.1780294025649,9374.63671875
1740998829.4649997,185.28120338451896,9478.55078125
1740998830.466435,186.99537550638829,9585.21875
1740998831.4678633,297.2527595884004,9831.859375
1740998832.4691525,184.80577473553205,9973.6640625
1740998833.4714344,173.0355,10072.953125
1740998834.4800417,131.75190844416952,10280.26953125
1740998835.4824364,109.07243377999376,10193.734375
1740998836.4844713,98.62323713927226,10146.8203125
1740998837.4868615,122.87440873634945,10191.34765625
1740998838.4885304,132.84969810146282,10100.171875
1740998839.490411,96.22446868183235,10120.1875
1740998840.4919758,99.81150890346767,10119.01171875
1740998841.494083,141.75327899686522,10032.59765625
1740998842.4955192,94.93643236488597,10057.4765625
1740998843.4974458,97.2039181649101,10083.26171875
1740998844.4991536,158.9250872817955,10081.51171875
1740998845.5014675,97.23805243445693,10086.46484375
1740998846.5032184,99.46922546252743,10108.25390625
1740998847.5053358,139.30366760387378,10135.33203125
1740998848.5067213,95.20892489872234,10115.66015625
1740998849.508383,98.82412223261615,10141.0234375
1740998850.5109475,125.41364822871348,10141.9140625
1740998851.5124185,132.65453637215109,10125.203125
1740998852.5147154,99.4379,10151.87109375
1740998853.5163894,94.02140985651903,10175.7578125
1740998854.5184848,137.81558942457232,10205.19140625
1740998855.5200796,100.58822942643391,10211.62109375
1740998856.5217807,93.92253810264386,10241.41015625
1740998857.5241737,156.69399750933997,10237.86328125
1740998858.526006,101.31068288119738,10251.02734375
1740998859.5278618,95.77459307764265,10273.6953125
1740998860.5296545,96.39818011841696,10273.5546875
1740998861.5318804,95.22828784119106,10303.6875
1740998862.533568,148.65504358655045,10494.36328125
1740998863.5345838,114.77433395872421,10523.03125
1740998864.5359235,146.33906191369604,10509.27734375
1740998865.5377908,94.87085714285715,10513.69921875
1740998866.5416327,95.0312,10541.09375
1740998867.5440013,97.95271244904359,10568.03125
1740998868.5456471,94.64535658673312,10564.55859375
1740998869.5468235,94.35317073170731,10593.49609375
1740998870.5483084,164.60500468018722,10848.19140625
1740998871.5508056,154.85445587776738,10894.9609375
1740998872.55217,93.96806007509386,10921.921875
1740998873.5534694,100.73153581482639,10950.99609375
1740998874.5548406,98.48949828607043,10977.7890625
1740998875.5568593,96.69772627622926,10993.55859375
1740998876.5590322,106.06185567010309,11084.984375
1740998877.5612903,154.98610106051154,11015.796875
1740998878.5633705,94.84027380211575,11017.66015625
1740998879.5654259,101.98266083697689,11165.88671875
1740998880.566899,152.60504538341158,11311.3984375
1740998881.5687294,98.61210460772104,11336.640625
1740998882.5703912,100.43588271990018,11366.36328125
1740998883.572457,136.2879202988792,11412.02734375
1740998884.5742722,125.04961789375582,11390.12890625
1740998885.575815,95.31140372670808,11393.21484375
1740998886.577475,96.79137844611529,11421.3671875
1740998887.5801218,90.99447154471545,11444.46484375
1740998888.582221,98.12732394366196,11457.16796875
1740998889.58369,95.93364515123169,11639.55859375
1740998890.5856369,230.60577164366376,11734.48046875
1740998891.5880246,101.71412901215331,11759.3828125
1740998892.5903661,95.94280385452285,11786.60546875
1740998893.592933,95.42298031865042,11814.5546875
1740998894.5950854,103.00813069431354,11845.3671875
1740998895.5972843,94.9462293033427,11848.66015625
1740998896.5990381,128.76042367601246,11893.3125
1740998897.6005304,131.86033644859813,11869.8046875
1740998898.602162,93.92179775280898,11880.10546875
1740998899.6038685,93.48605757196495,11906.2265625
1740998900.605662,98.82135338345864,12120.08203125
1740998901.607255,166.35897435897436,12218.50390625
1740998902.6086895,95.14247583411289,12246.24609375
1740998903.610593,162.62062947958867,12307.8984375
1740998904.612133,95.25816364772017,12264.50390625
1740998905.6139529,97.52387137059007,12270.6328125
1740998906.6159735,99.95838092249765,12298.6796875
1740998907.617385,92.71648269410665,12320.3046875
1740998908.6190143,93.22193185370429,12327.765625
1740998909.6212814,109.18951310861422,12352.47265625
1740998910.6230128,156.65295143212953,12321.93359375
1740998911.6250134,97.65663539712321,12439.76953125
1740998912.6264281,157.893,12716.76953125
1740998913.6282203,115.54707461754606,12740.98046875
1740998914.6298146,95.83052334691318,12763.515625
1740998915.6314552,97.69773891317926,12779.10546875
1740998916.632774,142.28883473914402,12831.4921875
1740998917.6353223,112.98273605484574,12798.20703125
1740998918.6365194,96.80630788485607,12812.76953125
1740998919.638174,96.75045482866044,12837.23046875
1740998920.6405616,93.95431782703714,12835.28515625
1740998921.641663,93.75184333229717,12860.4296875
1740998922.6433127,98.77216848673946,12889.94140625
1740998923.6450503,164.38750233863425,12879.52734375
1740998924.6464312,104.42893404188808,13104.31640625
1740998925.6486702,168.87346225826576,13277.47265625
1740998926.6499474,98.3520797011208,13302.9296875
1740998927.6511717,100.89541055260693,13332.62890625
1740998928.6530235,94.75324416796268,13352.71484375
1740998929.654719,110.9460880424602,13384.6640625
1740998930.6560144,153.50644617784712,13366.4609375
1740998931.6585288,93.60967115565299,13387.6484375
1740998932.6599188,94.5546,13410.828125
1740998933.661703,96.9845,13434.1875
1740998934.6631072,95.0974,13460.84765625
1740998935.6648767,91.78031865042175,13466.359375
1740998936.6666505,164.8589843260188,13531.375
1740998937.6680136,97.31522294979732,13519.87890625
1740998938.6706178,100.21251946434133,13778.20703125
1740998939.672777,179.63776877531942,13890.94921875
1740998940.6740992,98.6069706433479,13896.65234375
1740998941.6769006,96.13277552294723,13924.75
1740998942.679568,52.66133333333334,13941.41796875
1740998943.6813204,34.32279650436954,14356.23046875
1740998944.6837912,103.86157303370787,16156.51953125
1740998945.6858623,183.3572191185599,15946.44921875
1740998946.688333,147.18286251174445,15692.66015625
1740998947.6903532,152.90502640571606,15141.625
1740998948.692379,166.63549611197513,14998.08203125
1740998949.6947196,174.210344395742,14188.125
1740998950.696598,162.96122999686224,14325.3515625
1740998951.6987755,160.86082810539523,13922.78125
1740998952.7016058,159.54122295390405,13811.68359375
1740998953.7043233,155.7815721891638,13632.62890625
1740998954.706252,154.51883157240522,13498.640625
1740998955.7087488,153.57865342848277,13420.96875
1740998956.7107625,151.52732026143792,13410.94140625
1740998957.7125735,163.65890000000002,13100.34375
1740998958.7143383,148.5918465821219,13050.9375
1740998959.7171402,149.14767890479155,13131.27734375
1740998960.7195363,187.2422735790131,12566.0078125
1740998961.7221456,143.1917577271308,12668.6875
1740998962.7245367,172.23060143346837,12783.56640625
1740998963.7265608,160.71622381994374,12139.890625
1740998964.7290947,170.70319453076445,11983.04296875
1740998965.731475,166.86951227089156,11915.70703125
1740998966.7337072,137.0532503113325,11966.63671875
1740998967.7360432,164.1797184860807,11877.72265625
1740998968.7379909,165.65800876643706,11693.22265625
1740998969.7403197,179.84573016363075,11680.6015625
1740998970.7421374,164.30716203559163,11020.91796875
1740998971.74464,184.49165168887512,10657.62109375
1740998972.7474022,162.2604975124378,10712.140625
1740998973.7496312,185.2302491327657,10763.2578125
1740998974.7525492,171.54191098661687,10327.796875
1740998975.754689,174.74822636737275,10413.19140625
1740998976.7569323,174.89212273011898,10108.41796875
1740998977.7588208,156.84206572769952,9966.13671875
1740998978.7610974,169.92178993163455,9964.25
1740998979.7624402,90.12764577486749,9865.2421875
1740998980.764523,150.4391836734694,9929.64453125
1740998981.766795,154.05295845048423,9917.2109375
1740998982.7689416,302.0179520697168,10004.02734375
1740998983.7712667,160.02369626608095,10087.0
1740998984.7734814,165.83038388923853,10093.14453125
1740998985.7755795,162.72583723105706,10037.90234375
1740998986.7773702,148.4118472524061,10146.69140625
1740998987.780074,157.35907586637526,10164.12890625
1740998988.782341,151.98105980787108,10152.59375
1740998989.7843156,161.3918944392083,10166.8671875
1740998990.7867568,158.311318024536,10181.6171875
1740998991.7886138,150.5928423691633,10217.7109375
1740998992.7911804,903.4348682987295,10492.234375
1740998993.7932513,132.37643818466353,10302.62109375
1740998994.7955115,48.34229102167183,10693.61328125
1740998995.798315,158.23955404149893,10739.66015625
1740998996.8003092,169.51154307352476,10683.5234375
1740998997.802706,153.43529557412566,10696.55078125
1740998998.8046143,158.91334362457548,10717.90625
1740998999.8065646,159.4502925448254,10659.1484375
1740999000.8089693,159.80565028002488,10700.24609375
1740999001.8117368,166.49568039950063,10692.28515625
1740999002.8141336,822.5305354379449,10930.8515625
1740999003.8170104,115.96395413696932,10710.9609375
1740999004.8190176,48.331995043370505,11006.99609375
1740999005.8217392,155.4608695652174,11080.5703125
1740999006.8240616,153.6455851898337,11088.56640625
1740999007.826035,151.56231688630095,10984.7890625
1740999008.82788,160.27101840490798,11022.59375
1740999009.8302665,161.173499377335,10991.59765625
1740999010.8324604,161.4261765629909,10915.03515625
1740999011.8344364,161.10477864992149,10904.33203125
1740999012.8363423,798.7258944739307,10913.83984375
1740999013.8381708,52.87937362981522,11152.55078125
1740999014.8405375,148.64024638127503,11133.78515625
1740999015.8424437,159.24109952606636,10979.16796875
1740999016.8451164,162.55085427135677,11032.78515625
1740999017.8469253,163.45841854557003,11029.37109375
1740999018.8486965,164.19929292929294,10915.765625
1740999019.8507931,159.71125349922238,10917.17578125
1740999020.853268,156.16650046168053,10858.39453125
1740999021.8555408,148.97599504797276,10913.28125
1740999022.857144,852.4659030837004,11203.75
1740999023.8594265,110.89294302801385,10959.59375
1740999024.8616197,60.6878,11256.19921875
1740999025.8642979,155.30524223602484,11253.63671875
1740999026.865997,159.7349968808484,11334.2578125
1740999027.868217,146.1877208153181,11361.2265625
1740999028.8701553,152.2954910438542,11280.83984375
1740999029.87192,161.05666877770742,11254.984375
1740999030.8736403,156.82439417415557,11192.20703125
1740999031.876406,165.0429292929293,11281.66796875
1740999032.8780823,810.259451968504,11315.09765625
1740999033.8807807,62.62469972282106,11416.46484375
1740999034.8826716,153.73871028625354,11376.5859375
1740999035.8852384,152.75353535353534,11342.4921875
1740999036.888112,159.75969696969696,11298.3125
1740999037.8906589,160.51297938788258,11285.6640625
1740999038.8928611,156.65210918114144,11311.09375
1740999039.8953965,150.79651735015773,11236.0390625
1740999040.8974879,165.84621188305564,11242.18359375
1740999041.8999074,162.544,11177.80078125
1740999042.9020946,803.2434185901435,11302.03515625
1740999043.9037297,64.51775169857937,11651.8125
1740999044.9060998,158.61812285625194,11522.8671875
1740999045.9084241,158.33456805469234,11613.0
1740999046.9100807,150.76659507264688,11610.9921875
1740999047.912291,161.26086741016107,11684.95703125
1740999048.914477,147.5653009042719,11690.13671875
1740999049.917291,155.59336007405122,11697.859375
1740999050.9199,154.4844165621079,11591.8046875
1740999051.9214342,164.16985381026439,11608.31640625
1740999052.9240203,806.4934600061295,11882.48046875
1740999053.9258623,108.69144454799627,11490.94140625
1740999054.9285295,68.97736511919699,11779.64453125
1740999055.930633,152.4469937106918,11727.453125
1740999056.9334962,153.4678217200251,11694.3828125
1740999057.9353037,155.35543436905516,11682.328125
1740999058.9371164,158.31574683544304,11603.31640625
1740999059.939903,160.9197616807777,11570.53125
1740999060.942845,151.91540345368918,11681.2578125
1740999061.944832,161.91080287410185,11538.05859375
1740999062.9472227,761.8547928262215,11571.58203125
1740999063.9492726,68.47501222493888,11871.67578125
1740999064.9516215,151.35598494353826,11975.359375
1740999065.9541252,155.18783421626674,11933.68359375
1740999066.9568572,168.49785624211853,11914.71875
1740999067.959063,151.26650045606567,11973.48828125
1740999068.9617934,148.7801673380849,12045.28515625
1740999069.9639003,164.03862068965518,12020.87890625
1740999070.966717,154.6902,12056.79296875
1740999071.9694526,154.0734219474498,11861.390625
1740999072.972278,811.1887597140193,12287.1640625
1740999073.9747744,155.3914366551399,12336.125
1740999074.977527,156.87722428748452,12157.09765625
1740999075.980064,156.6811200995644,12225.4140625
1740999076.9828386,153.53916197623514,12154.0625
1740999077.984911,157.65061121613107,12143.89453125
1740999078.9865863,164.81165628891657,12112.17578125
1740999079.988255,161.8022215249451,11944.8203125
1740999080.9901645,158.0470794246404,11983.3203125
1740999081.992468,166.1105,11917.7421875
1740999082.9948542,845.431364764268,11952.78515625
1740999083.99702,80.92756688700031,12322.8125
1740999084.9988809,160.39205232014947,12202.12890625
1740999086.001401,151.03859868626836,12218.88671875
1740999087.0036798,153.33995061728396,12281.26171875
1740999088.0057285,152.8127979766045,12415.05859375
1740999089.0074713,159.23973888716193,12255.08984375
1740999090.009183,144.80958203368684,12349.89453125
1740999091.011667,156.51045241809675,12385.33984375
1740999092.013524,181.9101530771634,12536.91796875
1740999093.0159771,751.8813937711994,12313.6875
1740999094.0185106,85.49965764083412,12622.74609375
1740999095.020697,150.52547263681592,12675.75
1740999096.0228136,166.7205010961478,12468.8984375
1740999097.0255332,148.38104738154613,12514.64453125
1740999098.028034,168.29330861909176,12428.45703125
1740999099.0304081,154.86773449672796,12434.61328125
1740999100.0328157,165.28628733102798,12298.58203125
1740999101.0348103,153.09491674520893,12252.59765625
1740999102.0370145,194.27855541718554,12652.19140625
1740999103.0392246,775.5645707226682,12614.41796875
1740999104.041491,92.329900990099,12205.09375
1740999105.0433877,85.19353106462691,12570.41796875
1740999106.0457478,159.40394119487019,12537.31640625
1740999107.0477688,152.90947884733293,12600.29296875
1740999108.0504901,152.4886393088553,12545.15234375
1740999109.052638,167.3610053408734,12518.4140625
1740999110.0545247,154.96707550077042,12463.96484375
1740999111.0569263,156.30980219780218,12376.13671875
1740999112.0590742,229.91485498108452,12870.02734375
1740999113.0609527,798.4692722205017,12727.46875
1740999114.063156,78.57968612680477,12374.05859375
1740999115.0657814,87.38127979924718,12747.44921875
1740999116.0680246,168.8782098959975,12757.62890625
1740999117.070875,153.49092929916642,12885.96484375
1740999118.0727262,158.3077306733167,12721.13671875
1740999119.0746694,267.2842000621311,12570.00390625
1740999120.0774326,210.20140653917335,12629.9296875
1740999121.0797064,201.73330838790147,12695.93359375
